studentID,grade,serviceID,courseDescription,subject,ap,dualCredit,g/t,honors,onRamps,courseCredits,creditsEarned,creditsFailed
1604,9,3500500,ART DRAWING 2,FA,N,N,N,N,N,1,1,0
1604,9,SR000003,ADVISORY,MSC,N,N,N,N,N,0,0,0
1605,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,1,0
1605,9,3320100,SOC ST WORLD GEOG P-AP H,WGE,N,N,N,Y,N,1,1,0
1605,9,A3580300   ,COMPUTER SCIENCE PRIN AP,CTE,Y,N,N,N,N,1,1,0
1605,12,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
1606,12,85000XXX,OFFICE ATTEND 1S,MSC,N,N,N,N,N,1,1,0
1606,9,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,0.5,0.5
1606,12,PES00053,PE ADV/OUTDOOR ED,HLP,N,N,N,N,N,1,1,0
1607,12,A3020000,ENVIRONMENTAL SCIENCE AP H,ENV,Y,N,N,N,N,1,1,0
1607,9,3100500,MATH ALGEBRA 1 CT,AG1,Y,N,N,N,N,1,1,0
1607,10,3151800,ORCH SYMPH 2 ENS,ORC,Y,N,N,N,N,1,1,0
1607,12,13004500,CTE PRAC IN INTERIOR DESIGN,CTE,Y,N,N,N,N,1,1,0
1608,11,13004300,CTE INTERIOR DESIGN,CTE,N,N,N,N,N,1,1,0
1608,11,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
1608,11,PES00002,ATH VR B BSKTBALL  SUBATH3,HLP,N,N,N,N,N,1,1,0
1608,9,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,1,0
1609,12,13037300,CTE/SCI ENG DESIGN & PROB SOL,CTE,N,N,N,N,N,1,1,0
1610,10,3220300,ENGLISH 3,ELA,N,N,N,N,N,0.5,0.5,0
1610,11,13016200,MONEY MATTERS,CTE,N,N,N,N,N,1,1,0
1611,12,A3100101,MATH CALCULUS AB AP H,PCA,Y,N,N,N,N,1,1,0
1611,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
1611,12,3370100,SOCIOLOGY,SOC,N,N,N,N,N,1,1,0
1611,12,84400501,STATE ASST PREP SOC ST LC,MSC,N,N,N,N,N,1,1,0
1611,10,A3370100,SOC ST WORLD HISTORY AP H,SOC,N,N,N,Y,N,1,1,0
1611,10,PES00001,ATH JV VOLLEYBALL-SUBATH2,HLP,N,N,N,N,N,1,1,0
1612,10,13020200,CTE PRIN OF HEALTH SCIENCE DC,CTE,N,Y,N,N,N,1,1,0
1612,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
1612,11,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
1612,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1613,12,3320100,WORLD GEOG,WGE,N,N,N,N,N,1,1,0
1613,11,13009300,CTE FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
1613,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
1613,12,13022500,CTE TRAVEL & TOURISM MGT,CTE,N,N,N,N,N,1,1,0
1613,10,3151700,BAND SYM 1 ENS,FA,N,N,N,N,N,1,1,0
1614,12,A3220200,ENG LITERATURE & COMP AP,ENG,Y,N,N,N,N,1,1,0
1614,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
1614,9,3220200,ENGLISH 2 G/T H,ELA,N,N,Y,Y,N,1,1,0
1615,11,85000001,WORK BASED LEARNING 1 ,,N,N,N,N,N,1,1,0
1615,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
1615,10,3220200,ENGLISH 2 CT,ELA,N,N,N,N,N,1,1,0
1616,12,3221800,ENGLISH IS/MNTRSHP H,ENG,N,N,Y,Y,N,1,1,0
1616,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
1616,9,3020000,SCIENCE ENV SYS ACC SF,ENS,N,N,N,N,N,1,1,0
1616,11,3040000,CHEMISTRY,CHM,N,N,N,N,N,1,0,1
1617,10,3380082,PERSONAL FINANCIAL LIT,,N,N,N,N,N,1,1,0
1617,10,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
1617,11,3060201,SCIENCE IPC,IPC,N,N,N,N,N,1,1,0
1617,11,3050000,SCIENCE PHYSICS P/AP H,PHY,N,N,N,Y,N,1,1,0
1617,12,3330100,US GOVERNMENT DC H,GOV,N,Y,N,Y,N,1,1,0
1617,11,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
1618,9,13024700,CTE CHILD DEVELOPMENT,CTE,Y,N,N,N,N,1,1,0
1618,10,3040000,CHEMISTRY,CHM,Y,N,N,N,N,1,1,0
1618,12,A3100101,CALCULUS AB AP H,CLA,Y,N,N,N,N,1,1,0
1618,10,PES00013,ATH VAR CHEER 1S,HLP,Y,N,N,N,N,1,1,0
1618,11,3320100,WORLD GEOG,WGE,Y,N,N,N,N,1,1,0
1618,10,PES00000,ATH FOOTBALL - SUBATH1,HLP,Y,N,N,N,N,1,1,0
1618,12,13011500,CTE BUSINESS INFO MGMT II,CTE,Y,N,N,N,N,1,1,0
1619,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
1619,12,PES00002,ATH TRACK 4,HLP,N,N,N,N,N,1,1,0
1619,11,13009300,CTE FASHION DESIGN 1,CTE,N,N,N,N,N,1,1,0
1619,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
1620,12,3310300,ECONOMICS,ECO,N,N,N,N,N,1,1,0
1620,10,13004200,CTE PRIN OF ARC AND CONST,CTE,N,N,N,N,N,1,1,0
1620,9,PES00000,ATH B CC/TRACK SUBATH1,HLP,N,N,N,N,N,1,1,0
1620,12,3330100,US GOVERNMENT DC H,GOV,N,N,N,Y,N,1,1,0
1620,10,13024300,CTE DOLLARS & SENSE,CTE,N,N,N,N,N,1,1,0
1621,9,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
1621,11,3100600,MATH ALGEBRA 2 P-AP H,AG2,N,N,N,N,N,1,1,0
1621,11,3060201,IPC MTI,SE,N,N,N,N,N,1,1,0
1621,11,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
1621,11,13016300,CTE BANK & FIN SERVICES,CTE,N,N,N,N,N,1,1,0
1621,10,3100600,MATH ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
1621,12,13034600,SPORTS ENTERTAINMENT MKTG,CTE,N,N,N,N,N,1,1,0
1622,10,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
1622,9,3320100,SOC ST WORLD GEOG P-AP H,SOC,N,N,N,Y,N,1,1,0
1622,12,3330100,SOC ST US GOV DC H,SOC,N,Y,N,Y,N,1,1,0
1622,12,3220400,ENGLISH 4 DC H,ENG,N,Y,N,Y,N,1,1,0
1622,12,13027800,CTE DIGITAL MEDIA,CTE,N,N,N,N,N,1,1,0
1622,11,3340100,SOC ST US HISTORY DC H,UHI,N,Y,N,Y,N,1,1,0
1623,11,3050000,SCIENCE PHYSICS P/AP H,PHY,N,N,N,Y,N,1,1,0
1623,11,A3340100,SOC ST US HISTORY AP H,SOC,Y,N,N,Y,N,1,1,0
1623,9,13004210,CTE PRIN OF ARCHITECTURE,CTE,N,N,N,N,N,1,1,0
1623,10,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
1623,11,13036500,CTE ENG DESIGN & PRES 1,CTE,N,N,N,N,N,1,1,0
1624,9,13011400,CTE BIM 1,CTE,N,N,N,N,N,1,1,0
1624,10,13020200,CTE PRIN HEALTH SCIENCE,CTE,N,N,N,N,N,1,1,0
1624,11,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
1625,12,A3310200,SOC ST MACROECO AP H,SOC,N,N,N,Y,N,1,1,0
1625,11,PES00002,ATH VR B BSKTBALL  SUBATH3,HLP,N,N,N,N,N,1,1,0
1625,10,A3010200,BIOLOGY AP H,BIO,Y,N,N,N,N,1,0,1
1625,11,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
1625,12,85000003,TEACHER AIDE 1S,MSC,N,N,N,N,N,1,1,0
1626,10,13020200,CTE PRIN HEALTH SCIENCE,CTE,N,N,N,N,N,1,1,0
1626,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
1626,9,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,1,0
1626,9,3220100,ENGLISH 1 PRE-AP ,ENG,N,N,N,N,N,1,1,0
1626,10,3100500,MATH ALGEBRA 1,AG1,N,N,N,N,N,1,0,1
1626,9,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
1626,12,13024400,CTE INTERPERSONAL STUDIES,CTE,N,N,N,N,N,1,1,0
1627,12,3270100,COLLEGE READINESS AND STUDY SK,ELA,N,N,N,Y,N,1,1,0
1627,12,13039900,PAINT AND REFINISHING,CTE,N,N,N,N,N,1,1,0
1627,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
1627,11,13032300,WELDING I,CTE,N,N,N,N,N,1,1,0
1627,12,3101100,PRECALCULUS ADV H,PCA,N,N,N,Y,N,1,1,0
1627,9,3823000,ATHLETICS 8 BOYS,ATH,N,N,N,N,N,1,1,0
1628,10,13025200,COSMETOLOGY I,CTE,N,N,N,N,N,1,1,0
1628,10,3500110,ART1 ART APPRECIATION,ART,N,N,N,N,N,1,1,0
1628,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
1628,9,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
1628,10,3241400,SPEECH COMM APPL (AVID),ELA,N,N,N,N,N,1,1,0
1628,12,85000003,TEACHER AIDE 1S,MSC,N,N,N,N,N,1,1,0
1628,11,3500900,ART CERAMICS 2,ART,N,N,N,N,N,1,1,0
1629,12,13020300,CTE MEDICAL TERMINOLOGY DC,CTE,N,N,N,N,N,1,1,0
1629,9,3320100,WORLD GEOG,WGE,N,N,N,N,N,1,0,1
1629,12,13009900,PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,0,1
1630,12,N1290033,AVID 4,MSC,N,N,N,N,N,1,1,0
1630,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1630,10,PES00012,PE/BAND 2,HLP,N,N,N,N,N,1,1,0
1630,11,3420200,FL GERMAN 2,LOT,N,N,N,N,N,1,1,0
1631,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,1,0
1631,12,3330100,SOC ST US GOVERNMENT DC H,GOV,N,Y,N,Y,N,1,1,0
1631,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
1631,9,3100500,ALGEBRA 1 MTI,SE,N,N,N,N,N,1,1,0
1631,12,13022500,CTE TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
1631,12,3102500,MATH IND STUDY,MTH,N,N,N,N,N,1,1,0
1631,11,13011400,CTE BIM 1,CTE,N,N,N,N,N,1,1,0
1632,11,3340100,SOC ST US HIST DC,SOC,N,Y,N,N,N,1,1,0
1632,9,SR000003   ,Skeeter Family Connection 09,MSC,N,N,N,N,N,1,1,0
1632,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
1632,10,3100700,GEOMETRY,GMT,N,N,N,N,N,1,1,0
1633,12,13009900,PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
1633,10,3060201,INTEGRATED PHYS & CHEM SF,IPC,N,N,N,N,N,1,1,0
1633,11,3810100,HEALTH EDUCATION,,N,N,N,N,N,0,0,0
1633,12,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
1634,10,3340400,WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
1634,11,PES00056,SKILLS BASED LIFETIME ACT,HLP,N,N,N,N,N,1,1,0
1634,10,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
1634,10,3040000,SCIENCE CHEMISTRY,CHM,N,N,N,N,N,1,1,0
1634,9,13011400,CTE BIM 1,CTE,N,N,N,N,N,0,0,0
1635,12,13034800,CTE PRAC MARKETING I DC,CTE,N,Y,N,N,N,1,1,0
1635,12,3320100,SOC ST WORLD GEOG,SOC,N,N,N,N,N,1,1,0
1635,9,3151700,ORCH CONCERT 1 ENS,FA,N,N,N,N,N,1,1,0
1636,9,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
1636,12,3250500,THEATRE TECH 1,THE,N,N,N,N,N,1,1,0
1636,12,3152000,BAND HONOR 4 ENS,FA,N,N,N,N,N,1,1,0
1636,10,13016200,MONEY MATTERS,CTE,N,N,N,N,N,1,1,0
1636,10,3151200,CHOIR CONCERT TREBLE 4,CHR,N,N,N,N,N,1,1,0
1637,12,3102400,MATH MODELS W APP,MMA,N,N,N,N,N,1,1,0
1637,10,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
1637,12,3101100,MATH PRECALCULUS H,PCA,N,N,N,Y,N,1,1,0
1637,12,13008500,CTE AUDIO VIDEO PRODUCTION,CTE,N,N,N,N,N,1,1,0
1638,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
1638,11,3060201,INTEGRATED PHYS & CHEM,SCI,N,N,N,N,N,1,1,0
1638,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
1639,11,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
1639,10,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
1639,10,3220300,ENGLISH 3 G/T,ENG,N,N,Y,N,N,1,1,0
1639,11,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
1639,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
1639,12,3020000,SCIENCE ENV SYS ACC,SCI,N,N,N,N,N,0,0,0
1640,10,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
1640,9,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
1640,11,13004400,INTERIOR DESIGN II,CTE,N,N,N,N,N,1,1,0
1640,12,13009410,FASHION DESIGN II LAB,CTE,N,N,N,N,N,1,1,0
1640,11,3340100,SOC ST US HISTORY,UHI,N,N,N,N,N,1,1,0
1641,10,3100700,MATH GEOMETRY,MTH,Y,N,N,N,N,1,0,1
1641,12,3380032,TEXAS GOVERNMENT DC H,,Y,Y,N,Y,N,1,1,0
1641,12,3320100,SOC ST WORLD GEOG,SOC,Y,N,N,N,N,1,1,0
1642,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
1642,11,A3010200,SCIENCE BIOLOGY AP H,SCI,N,N,N,Y,N,1,1,0
1642,10,13027800,DIGITAL MEDIA,CTE,N,N,N,N,N,1,1,0
1642,9,PES00055,PE IND SPORTS 1,HLP,N,N,N,N,N,1,1,0
1643,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
1643,11,3100600,MATH ALGEBRA 2 P-AP H,AG2,N,N,N,N,N,1,1,0
1643,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
1643,12,3150400,BAND INTERMEDIATE 4,FA,N,N,N,N,N,1,1,0
1643,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1644,12,13034300,CTE FASHION MARKETING,CTE,N,N,N,N,N,1,1,0
1644,11,N1290050   ,COLLEGE TRANSITION,,N,N,N,N,N,1,1,0
1644,9,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1644,11,13011200,PRIN OF BUS, MKTG,,N,N,N,N,1,0,1
1645,11,3101100,PRECALCULUS ADV H,PCA,N,N,N,Y,N,1,1,0
1645,10,3151800,BAND HONOR 2 ENS,FA,N,N,N,N,N,1,1,0
1645,10,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
1646,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
1646,11,3410100,FL FRENCH 1,LOT,N,N,N,N,N,1,1,0
1647,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
1648,12,N1290033,AVID 4,MSC,N,N,N,N,N,1,1,0
1648,9,3440100,FL SPANISH 1,SPA,N,N,N,N,N,1,1,0
1648,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1649,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1649,10,3100700,MATH GEOMETRY,GMT,N,N,N,N,N,1,1,0
1650,10,3151800,BAND CONCERT 2 ENS,BND,N,N,N,N,N,1,1,0
1650,10,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
1650,11,13016600,CTE ACCOUNTING 1,CTE,N,N,N,N,N,1,1,0
1650,11,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
1650,10,3010200,BIOLOGY,BIO,N,N,N,N,N,1,1,0
1650,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
1650,12,3102510,ADV QUANT REASONING,AQR,N,N,N,N,N,1,1,0
1651,12,13024400,CTE INTERPERSONAL STUDIES,CTE,N,N,N,N,N,1,1,0
1651,12,3101100,MATH PRECALCULUS H,MTH,N,N,N,Y,N,1,1,0
1651,12,CP111200,COLLEGE PREPARATORY MATH,,N,N,N,N,N,1,1,0
1652,11,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
1652,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
1652,10,3010200,BIOLOGY,BIO,N,N,N,N,N,1,1,0
1652,9,3230110,JOURN AJ/YB 1,JOU,N,N,N,N,N,1,1,0
1652,9,PES00000,ATH FOOTBALL - SUBATH1,HLP,N,N,N,N,N,1,1,0
1652,12,PES00002,ATH VAR VOLLEYBALL  SUBATH3,HLP,N,N,N,N,N,1,1,0
1652,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
1653,9,13004210,PRINCIPLES OF ARCHITECTURE,CTE,Y,N,N,N,N,1,1,0
1653,9,13011400,CTE BUSINESS INFO MGMT I,CTE,Y,N,N,N,N,1,0,1
1653,9,3100500,MATH ALGEBRA 1,MTH,Y,N,N,N,N,1,1,0
1653,10,3040000,SCIENCE CHEMISTRY,SCI,Y,N,N,N,N,1,1,0
1654,11,3100700,GEOMETRY,GMT,N,N,N,N,N,1,1,0
1654,10,A3440100,FL SPAN LANG & COMP AP H,LOT,N,N,N,Y,N,1,1,0
1654,11,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
1654,10,3040000,CHEMISTRY,CHM,N,N,N,N,N,1,1,0
1654,11,3050000,PHYSICS ADV H,PHY,N,N,N,Y,N,1,1,0
1655,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
1655,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
1655,10,3350100,PSYCHOLOGY,PSY,N,N,N,N,N,1,1,0
1655,9,3010200,SCIENCE BIOLOGY P-AP H,BIO,N,N,N,N,N,1,1,0
1655,9,3151700,ORCH CONCERT 1 ENS,ORC,N,N,N,N,N,1,1,0
1655,9,3100500,MATH ALGEBRA 1 P-AP H,AG1,N,N,N,N,N,1,1,0
1656,9,3151700,BAND CONCERT 1 ENS,BND,N,N,N,N,N,1,1,0
1656,12,PES00003,ATH B BASKETBALL SUBATH4,HLP,N,N,N,N,N,1,1,0
1656,9,3830100,DANCE 1,FA,N,N,N,N,N,1,1,0
1656,9,3100700,GEOMETRY ADV H,GMT,N,N,N,N,N,1,1,0
1657,12,3102510,MATH ADV QUANT REASONING,MTH,N,N,N,N,N,1,1,0
1657,10,3440100,FL SPANISH 1,LOT,N,N,N,N,N,1,1,0
1657,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
1657,10,3220200,ENGLISH 2 ADV H,ENG,N,N,N,N,N,1,1,0
1657,10,3340400,SOC ST WORLD HISTORY P-AP H,SOC,N,N,N,Y,N,1,1,0
1657,11,13039200,CTE PRINS TRANS DIST LOG,CTE,N,N,N,N,N,1,1,0
1658,11,PES00014,ATH VAR DRILL 1S-B,HLP,N,N,N,N,N,1,1,0
1658,11,3100700,MATH GEOM P-AP H,MTH,N,N,N,Y,N,1,1,0
1658,10,3100700,MATH GEOM P-AP H,MTH,N,N,N,Y,N,1,1,0
1658,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
1659,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
1659,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
1659,9,3220100,ENGLISH 1 PRE-AP ,ENG,N,N,N,N,N,1,1,0
1659,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,1,0
1660,9,3100700,GEOMETRY GT H,GMT,N,N,Y,Y,N,1,1,0
1660,9,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,1,0
1660,10,3230800,JOURN PHOTOJOURN,JOU,N,N,N,N,N,1,1,0
1660,10,,EOC ELA 1,,N,N,N,N,N,0,0,0
1660,9,PES00056,SKILLS BASED LIFETIME ACT,HLP,N,N,N,N,N,1,1,0
1661,9,3220100,ENGLISH 1,ENG,Y,N,N,N,N,1,0.5,0.5
1661,10,3340100,SOC ST US HISTORY,SOC,Y,N,N,N,N,1,1,0
1661,10,3500100,ART 1 BASIC DESIGN,ART,Y,N,N,N,N,1,1,0
1661,11,85000003,TEACHER AIDE,MSC,Y,N,N,N,N,1,1,0
1661,10,3100600,MATH ALGEBRA 2 P-AP H,MTH,Y,N,N,Y,N,1,1,0
1662,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
1662,11,3580820,WEB DESIGN,CTE,N,N,N,N,N,1,1,0
1662,11,3220300,ENGLISH 3 DC H,ENG,N,Y,N,Y,N,1,1,0
1662,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
1662,9,3150100,BAND SYMPHONIC 1,BND,N,N,N,N,N,1,1,0
1663,9,3410100,FL FRENCH 1,FRE,N,N,N,N,N,1,1,0
1663,9,3320100,SOC ST WORLD GEOG P-AP H,WGE,N,N,N,Y,N,1,1,0
1663,11,3160300,ROTC 3,MSC,N,N,N,N,N,1,1,0
1663,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
1664,10,3100600,MATH ALGEBRA 2 P-AP H,MTH,Y,N,N,Y,N,1,1,0
1664,9,3340400,WORLD HISTORY,WHI,Y,N,N,N,N,1,1,0
1664,10,3151000,CHOIR CONCERT MIXED 2,FA,Y,N,N,N,N,1,1,0
1664,9,3100500,ALGEBRA 1,AG1,Y,N,N,N,N,1,1,0
1665,9,N1110030,ALGEBRA 1 LAB,AG1,N,N,N,N,N,1,1,0
1665,11,3160300,ROTC 3,MSC,N,N,N,N,N,1,1,0
1665,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1665,11,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,1,0,1
1665,9,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
1665,11,3330100,US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
1666,9,PES00055,PE IND SPORTS 2,HLP,N,N,N,N,N,1,1,0
1666,9,A3440100,FL SPAN LANG & COMP AP H,LOT,N,N,N,Y,N,1,1,0
1667,10,3040000,SCIENCE CHEMISTRY P-AP H,CHM,N,N,N,Y,N,1,1,0
1667,11,3100600,MATH ALGEBRA 2 CT,MTH,N,N,N,N,N,1,1,0
1667,11,3102500,COLL ALGEBRA/TRIG DC H,TRG,N,Y,N,Y,N,1,1,0
1667,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,1,0
1668,9,3220100,ENGLISH 1 PRE-AP ,ENG,Y,N,N,N,N,1,1,0
1668,11,A3150200,MUSIC THEORY AP,MUS,Y,N,N,N,N,1,1,0
1668,9,3220200,ENGLISH 2 G/T,ENG,Y,N,Y,N,N,1,1,0
1668,9,3420200,FL GERMAN 2,LOT,Y,N,N,N,N,1,0,1
1669,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
1669,10,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
1669,12,CP110100   ,COLLEGE PREPARATORY ELA,ELA,N,N,N,N,N,1,1,0
1669,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
1669,10,3340400,WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
1670,9,3340400,WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
1670,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
1670,9,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,0,1
1670,9,3100700,MATH GEOM P-AP H,MTH,N,N,N,Y,N,1,1,0
1670,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
1670,10,3340400,SOC ST WORLD HISTORY P-AP H,SOC,N,N,N,Y,N,1,1,0
1671,10,3340100,SOC ST US HISTORY,UHI,N,N,N,N,N,1,1,0
1671,11,A3340100,US HISTORY AP H,UHI,Y,N,N,N,N,1,0,1
1671,10,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
1672,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
1672,12,85000XXX,OFFICE ATTEND 1S,MSC,N,N,N,N,N,1,1,0
1672,12,13020600,CTE ANAT & PHY H,CTE,N,N,N,Y,N,1,1,0
1672,9,3270700,READING 1 ILIT,RD,N,N,N,N,N,1,1,0
1672,11,13039800,COLLISION REPAIR,CTE,N,N,N,N,N,1,1,0
1672,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,1,0
1673,12,3151200,CHOIR VAR MIXED H,CHR,Y,N,N,Y,N,1,1,0
1673,10,3830100,DANCE 1 DT,DAN,Y,N,N,N,N,1,1,0
1673,12,3350100,PSYCHOLOGY,PSY,Y,N,N,N,N,1,0,1
1673,12,3050000,PHYSICS,SCI,Y,N,N,N,N,0.5,0.5,0
1673,9,3500100,ART 1 BASIC DESIGN,ART,Y,N,N,N,N,1,1,0
1674,11,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,1,1,0
1674,10,3040000,CHEMISTRY,CHM,N,N,N,N,N,1,1,0
1674,11,3101100,MATH PRECALCULUS G/T H,PCA,N,N,Y,N,N,1,1,0
1674,11,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
1674,11,3380084,ETHNIC STUDIES: MEXICAN AMERIC,SOC,N,N,N,N,N,1,1,0
1674,10,3320100,SOC ST WORLD GEOG P-AP H,SOC,N,N,N,Y,N,1,1,0
1674,10,3100700,MATH GEOMETRY,GMT,N,N,N,N,N,1,1,0
1675,11,3101100,MATH PRECALCULUS H,MTH,N,N,N,Y,N,1,1,0
1675,12,CP110100,COLLEGE PREPARATORY ELA,,N,N,N,N,N,1,1,0
1675,11,3330100,SOC ST US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
1675,11,13014400,CTE READY, SET,,N,N,N,N,1,0,1
1675,12,3221820,IND STDY/TX COLL BRIDGE ELA SF,ELA,N,N,N,N,N,1,1,0
1675,12,3152000,BAND SYM 4 ENS,FA,N,N,N,N,N,1,1,0
1676,10,3040000,CHEMISTRY ADV H,CHM,N,N,N,Y,N,1,0,1
1676,11,3310300,SOC ST ECONOMICS,ECO,N,N,N,N,N,1,0,1
1676,12,3330100,Government MTI,SE,N,N,N,N,N,1,1,0
